# dimensionless [l(l+1)/2pi] C_l's for adiabatic decaying scalar (ADDCS) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  124       1.148312227793e-10       1.012086558372e-14      -7.153166572611e-13       0.000000000000e+00       1.201093074414e-12       2.219362796458e-13      -7.212977460774e-16 
  125       1.157867233694e-10       1.024486825170e-14      -7.213077180655e-13       0.000000000000e+00       1.172604060404e-12       2.176780430187e-13      -7.122397792918e-16 
  126       1.167364871194e-10       1.036108575383e-14      -7.267534304584e-13       0.000000000000e+00       1.144986069769e-12       2.135219666989e-13      -7.025259524927e-16 
  127       1.176801476587e-10       1.046937986797e-14      -7.316383627265e-13       0.000000000000e+00       1.118179088289e-12       2.094672809729e-13      -6.924113167932e-16 
  128       1.186173187461e-10       1.056962223432e-14      -7.359472794183e-13       0.000000000000e+00       1.092115413361e-12       2.055126260647e-13      -6.821676813196e-16 
  129       1.195476291136e-10       1.066171690533e-14      -7.396654449956e-13       0.000000000000e+00       1.066733874841e-12       2.016565015378e-13      -6.720319111683e-16 
  130       1.204708323962e-10       1.074567013946e-14      -7.427795499964e-13       0.000000000000e+00       1.042024650272e-12       1.978987048110e-13      -6.620437107143e-16 
  131       1.213867083587e-10       1.082152888041e-14      -7.452769069271e-13       0.000000000000e+00       1.017989042836e-12       1.942390204276e-13      -6.521905830369e-16 
  132       1.222950283745e-10       1.088935966287e-14      -7.471451788370e-13       0.000000000000e+00       9.946254388964e-13       1.906767557085e-13      -6.424582220655e-16 
  133       1.231955551709e-10       1.094924907909e-14      -7.483723919879e-13       0.000000000000e+00       9.719292279792e-13       1.872107278090e-13      -6.328304688441e-16 
  134       1.240880425748e-10       1.100130424539e-14      -7.489469485250e-13       0.000000000000e+00       9.498927227611e-13       1.838392507761e-13      -6.232892677949e-16 
  135       1.249722352586e-10       1.104565326873e-14      -7.488576391468e-13       0.000000000000e+00       9.285050790544e-13       1.805601226057e-13      -6.138146229824e-16 
  136       1.258478684856e-10       1.108244571324e-14      -7.480936557755e-13       0.000000000000e+00       9.077522157928e-13       1.773706122999e-13      -6.043845543780e-16 
  137       1.267146678559e-10       1.111185306681e-14      -7.466446042272e-13       0.000000000000e+00       8.876167350169e-13       1.742674469236e-13      -5.949750541231e-16 
  138       1.275723490520e-10       1.113406920756e-14      -7.445005168820e-13       0.000000000000e+00       8.680778418598e-13       1.712467986623e-13      -5.855600427939e-16 
  139       1.284206175843e-10       1.114931087046e-14      -7.416518653548e-13       0.000000000000e+00       8.491112645329e-13       1.683042718788e-13      -5.761113256654e-16 
  140       1.292591685369e-10       1.115781811383e-14      -7.380895731648e-13       0.000000000000e+00       8.306891743113e-13       1.654348901707e-13      -5.665985489748e-16 
  141       1.300876863134e-10       1.115985478592e-14      -7.338050284065e-13       0.000000000000e+00       8.127801055194e-13       1.626330834271e-13      -5.569891561863e-16 
  142       1.309058443823e-10       1.115570899142e-14      -7.287900964195e-13       0.000000000000e+00       7.953488755167e-13       1.598926748864e-13      -5.472483442547e-16 
  143       1.317133050231e-10       1.114569355805e-14      -7.230371324589e-13       0.000000000000e+00       7.783565046835e-13       1.572068681926e-13      -5.373390198896e-16 
  144       1.325097427007e-10       1.113015003816e-14      -7.165391337111e-13       0.000000000000e+00       7.617682154789e-13       1.545696718880e-13      -5.272300470520e-16 
  145       1.332949173258e-10       1.110946017339e-14      -7.092901854835e-13       0.000000000000e+00       7.455784873200e-13       1.519803584878e-13      -5.169219981645e-16 
  146       1.340686077672e-10       1.108403645245e-14      -7.012850832937e-13       0.000000000000e+00       7.297883311740e-13       1.494394224534e-13      -5.064238703045e-16 
  147       1.348305887539e-10       1.105431916005e-14      -6.925192108253e-13       0.000000000000e+00       7.143973989994e-13       1.469471775911e-13      -4.957450258154e-16 
  148       1.355806307563e-10       1.102077686375e-14      -6.829885533995e-13       0.000000000000e+00       6.994039501631e-13       1.445037523704e-13      -4.848951962217e-16 
  149       1.363184998677e-10       1.098390690086e-14      -6.726897114458e-13       0.000000000000e+00       6.848048178577e-13       1.421090852427e-13      -4.738844861437e-16 
  150       1.370439576859e-10       1.094423586525e-14      -6.616199139731e-13       0.000000000000e+00       6.705953755183e-13       1.397629199591e-13      -4.627233772123e-16 
  151       1.377567611946e-10       1.090232009429e-14      -6.497770320412e-13       0.000000000000e+00       6.567695032396e-13       1.374648008890e-13      -4.514227319840e-16 
  152       1.384566626447e-10       1.085874615564e-14      -6.371595922315e-13       0.000000000000e+00       6.433195541932e-13       1.352140683381e-13      -4.399937978553e-16 
  153       1.391434094362e-10       1.081413133413e-14      -6.237667901182e-13       0.000000000000e+00       6.302363210442e-13       1.330098538670e-13      -4.284482109781e-16 
  154       1.398167439990e-10       1.076912411867e-14      -6.095985037396e-13       0.000000000000e+00       6.175090023688e-13       1.308510756092e-13      -4.167980001738e-16 
  155       1.404764036753e-10       1.072440468905e-14      -5.946553070689e-13       0.000000000000e+00       6.051251690710e-13       1.287364335894e-13      -4.050555908487e-16 
  156       1.411221206000e-10       1.068068540285e-14      -5.789384834854e-13       0.000000000000e+00       5.930707308000e-13       1.266644050419e-13      -3.932338089083e-16 
  157       1.417536215832e-10       1.063871128226e-14      -5.624500392459e-13       0.000000000000e+00       5.813299023667e-13       1.246332397286e-13      -3.813458846727e-16 
  158       1.423706279908e-10       1.059926050099e-14      -5.451927169553e-13       0.000000000000e+00       5.698851701615e-13       1.226409552578e-13      -3.694054567908e-16 
  159       1.429728556266e-10       1.056314487110e-14      -5.271700090379e-13       0.000000000000e+00       5.587172585707e-13       1.206853324017e-13      -3.574265761555e-16 
  160       1.435600146135e-10       1.053121032989e-14      -5.083861712087e-13       0.000000000000e+00       5.478050963939e-13       1.187639104156e-13      -3.454237098184e-16 
