# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  127       5.804372195914e-11       1.565371075944e-13      -2.311569938659e-12       0.000000000000e+00       6.234078974768e-12       2.529613395450e-13      -6.176956625855e-15 
  128       5.809660083238e-11       1.573993970427e-13      -2.317796111208e-12       0.000000000000e+00       6.100157940746e-12       2.493133714372e-13      -6.084224468574e-15 
  129       5.814121323602e-11       1.581937870268e-13      -2.323203243589e-12       0.000000000000e+00       5.969520635950e-12       2.457377761926e-13      -5.994068482183e-15 
  130       5.817764590481e-11       1.589194990947e-13      -2.327782726569e-12       0.000000000000e+00       5.842126643793e-12       2.422356255857e-13      -5.906659224834e-15 
  131       5.820598869198e-11       1.595758728306e-13      -2.331526276606e-12       0.000000000000e+00       5.717988353813e-12       2.388068961459e-13      -5.821887061021e-15 
  132       5.822633138643e-11       1.601623202119e-13      -2.334426101054e-12       0.000000000000e+00       5.597103744208e-12       2.354511450723e-13      -5.739623317493e-15 
  133       5.823876355738e-11       1.606783274622e-13      -2.336474909504e-12       0.000000000000e+00       5.479455981970e-12       2.321674986232e-13      -5.659719819228e-15 
  134       5.824337439904e-11       1.611234569047e-13      -2.337665925124e-12       0.000000000000e+00       5.365013023014e-12       2.289546405051e-13      -5.582008425397e-15 
  135       5.824025257530e-11       1.614973488144e-13      -2.337992895999e-12       0.000000000000e+00       5.253727212316e-12       2.258108002624e-13      -5.506300565334e-15 
  136       5.822948606437e-11       1.617997232723e-13      -2.337450106470e-12       0.000000000000e+00       5.145534884043e-12       2.227337416667e-13      -5.432386774502e-15 
